"","y","x","Control_EDU","Control_ECN","Control_URB","Effect_Size","P_Value","Standard_Error","R_Squared","n"
"1","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","wb_urban_density",0.150526226054377,0.360987703884971,0.161761154570526,0.192163452463613,30
"2","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","wb_urban_largest_city_ratio",0.115431038972264,0.496855494216392,0.16730810867894,0.158207953119988,29
"3","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","wb_urban_big_city_ratio",0.0384266702960323,0.847508536372292,0.197587925543644,0.155338425116871,28
"4","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","wb_urban_population_ratio",0.145707146063237,0.402515257749789,0.171096270996763,0.158092071233065,30
"5","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","ipums_urbanisation",0.0444378481904656,0.820078178152845,0.193156765680692,0.158810037347776,28
"6","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp","Not_Controlling",0.1300349804423,0.427004477125929,0.161139788838235,0.187131781654042,30
"7","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","wb_urban_density",0.0178807215420205,0.91529814902424,0.166197184545233,0.268133276362865,27
"8","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","wb_urban_largest_city_ratio",0.00277530439987658,0.987919917871363,0.181131829384825,0.169219087158223,26
"9","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","wb_urban_big_city_ratio",-0.141208840087065,0.51175394522777,0.211382619586172,0.218636460186905,25
"10","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","wb_urban_population_ratio",0.026482252888284,0.889823460127151,0.188968163756323,0.175936493038666,27
"11","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","ipums_urbanisation",-0.0925059165898994,0.650220107400668,0.200940238646495,0.211912946954717,25
"12","ipums_idv","national_courage","oecd_edu_population_to_primary","oecd_gdp_per_cap","Not_Controlling",0.0127912199394886,0.941567434580277,0.172608976676096,0.210311113562159,27
"13","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","wb_urban_density",-0.177942970346992,0.40712461007538,0.210350340372708,0.388460536625713,26
"14","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","wb_urban_largest_city_ratio",-0.168599832791578,0.485460145720206,0.237221818670065,0.277529668442583,25
"15","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","wb_urban_big_city_ratio",-0.262695621021322,0.305498625482548,0.249792269043493,0.311836890883287,25
"16","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","wb_urban_population_ratio",-0.116221092921469,0.617411353771105,0.229215826789892,0.278131837648935,26
"17","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","ipums_urbanisation",-0.177768954202556,0.451082264774038,0.231273884589225,0.307803375312817,25
"18","ipums_idv","national_courage","oecd_edu_population_to_primary","un_gdp_per_cap","Not_Controlling",-0.129491322721812,0.566878271309691,0.222721863434683,0.305185516510646,26
"19","ipums_idv","national_courage","oecd_edu_population_to_primary","wb_gdp_per_cap","wb_urban_density",0.129880751099791,0.432021238393783,0.162627404096618,0.207478845710586,30
